Entity,Code,Year,Coal consumption - TWh,Oil consumption - TWh,Gas consumption - TWh,Nuclear consumption - TWh,Hydro consumption - TWh,Wind consumption - TWh,Solar consumption - TWh,Other renewables (including geothermal and biomass) - TWh
Brazil,BRA,1997,142.97125,1003.6971,62.624912,8.9920845,824.91864,0.011827944,0,23.555117
Brazil,BRA,1998,140.04022,1042.4209,65.63152,9.264486,861.8712,0.014784943,0,23.958237
Brazil,BRA,1999,141.80779,1044.3267,77.880455,11.284797,866.39795,0.005913972,0,26.737911
Brazil,BRA,2000,151.18149,1091.0947,97.04505,17.155615,900.1172,0.002957,0,25.075924
Brazil,BRA,2001,148.78801,1099.6735,122.86193,40.253777,786.9629,0.102528885,0,28.801365
Brazil,BRA,2002,144.01038,1077.904,145.16252,38.753277,835.0557,0.1780489,0,32.784405
Brazil,BRA,2003,149.41873,1048.2212,162.47292,37.17461,886.3243,0.1769075,0,38.113205
Brazil,BRA,2004,156.65688,1083.5645,193.22482,32.106987,924.42505,0.17578083,0,39.95061
Brazil,BRA,2005,151.0846,1101.6764,201.27115,27.078781,966.2783,0.26601112,0,43.55149
Brazil,BRA,2006,148.97397,1126.7306,211.69781,37.55473,992.4927,0.6743608,0,47.390377
Brazil,BRA,2007,157.87172,1183.2921,218.01636,33.509514,1057.573,1.8740958,0,57.6622
Brazil,BRA,2008,160.13234,1231.772,256.60886,37.666557,1038.475,3.3242989,0,63.161774
Brazil,BRA,2009,129.20715,1218.8019,206.68614,34.72314,1091.9171,3.4573774,0,73.02445
Brazil,BRA,2010,168.19763,1305.4814,275.7678,38.68147,1119.3627,6.0412083,0,101.96658
Brazil,BRA,2011,179.673,1351.8365,274.83426,41.453403,1181.6226,7.4615235,0,104.15856
Brazil,BRA,2012,177.79971,1431.951,325.76535,42.199436,1138.8414,13.846774,0.0044285553,114.171326
Brazil,BRA,2013,191.64679,1471.0026,383.8277,40.405575,1065.6166,17.921974,0.013064556,130.7905
Brazil,BRA,2014,203.76967,1529.594,406.55472,39.97846,1011.683,33.078766,0.04356722,150.28638
Brazil,BRA,2015,204.981,1436.5623,429.3654,38.07549,968.7774,58.237415,0.15866305,159.22818
Brazil,BRA,2016,185.14966,1360.2913,370.8788,40.753506,1019.7129,89.65097,0.22824582,163.87085
Brazil,BRA,2017,195.27472,1374.2164,376.32028,40.194183,987.0897,112.76754,2.2136967,168.90625
Brazil,BRA,2018,190.97849,1307.2214,358.90796,39.793324,1029.1113,128.252,9.158012,173.5992
Brazil,BRA,2019,179.51239,1301.5947,357.33347,40.79735,1048.7928,147.57654,17.541286,175.31865
Brazil,BRA,2020,163.13281,1228.7523,314.23697,35.415028,1041.0116,149.83165,28.228252,187.51598
Brazil,BRA,2021,197.9085,1327.6416,404.4645,36.922523,949.37866,189.14905,43.835308,177.88312
Brazil,BRA,2022,162.66177,1390.6998,319.8762,36.423683,1113.5426,212.8245,78.54375,175.67726
Brazil,BRA,2023,159.09375,1418.9431,299.87982,36.169163,1113.4961,248.09993,133.7331,178.22937
Brunei,BRN,1965,,,,0,,,,
Brunei,BRN,1966,,,,0,,,,
Brunei,BRN,1967,,,,0,,,,
Brunei,BRN,1968,,,,0,,,,
Brunei,BRN,1969,,,,0,,,,
Brunei,BRN,1970,,,,0,,,,
Brunei,BRN,1971,,,,0,,,,
Brunei,BRN,1972,,,,0,,,,
Brunei,BRN,1973,,,,0,,,,
Brunei,BRN,1974,,,,0,,,,
Brunei,BRN,1975,,,,0,,,,
Brunei,BRN,1976,,,,0,,,,
Brunei,BRN,1977,,,,0,,,,
Brunei,BRN,1978,,,,0,,,,
Brunei,BRN,1979,,,,0,,,,
Brunei,BRN,1980,,,,0,,,,
Brunei,BRN,1981,,,,0,,,,
Brunei,BRN,1982,,,,0,,,,
Brunei,BRN,1983,,,,0,,,,
Brunei,BRN,1984,,,,0,,,,
Brunei,BRN,1985,,,,0,,,,
Brunei,BRN,1986,,,,0,,,,
Brunei,BRN,1987,,,,0,,,,
Brunei,BRN,1988,,,,0,,,,
Brunei,BRN,1989,,,,0,,,,
Brunei,BRN,1990,,,,0,,,,
Brunei,BRN,1991,,,,0,,,,
Brunei,BRN,1992,,,,0,,,,
Brunei,BRN,1993,,,,0,,,,
Brunei,BRN,1994,,,,0,,,,
Brunei,BRN,1995,,,,0,,,,
Brunei,BRN,1996,,,,0,,,,
Brunei,BRN,1997,,,,0,,,,
Brunei,BRN,1998,,,,0,,,,
Brunei,BRN,1999,,,,0,,,,
Brunei,BRN,2000,,,,0,,,,
Brunei,BRN,2001,,,,0,,,,
Brunei,BRN,2002,,,,0,,,,
Brunei,BRN,2003,,,,0,,,,
Brunei,BRN,2004,,,,0,,,,
Brunei,BRN,2005,,,,0,,,,
Brunei,BRN,2006,,,,0,,,,
Brunei,BRN,2007,,,,0,,,,
Brunei,BRN,2008,,,,0,,,,
Brunei,BRN,2009,,,,0,,,,
Brunei,BRN,2010,,,,0,,,,
Brunei,BRN,2011,,,,0,,,,
Brunei,BRN,2012,,,,0,,,,
Brunei,BRN,2013,,,,0,,,,
Brunei,BRN,2014,,,,0,,,,
Brunei,BRN,2015,,,,0,,,,
Brunei,BRN,2016,,,,0,,,,
Brunei,BRN,2017,,,,0,,,,
Brunei,BRN,2018,,,,0,,,,
Brunei,BRN,2019,,,,0,,,,
Brunei,BRN,2020,,,,0,,,,
Brunei,BRN,2021,,,,0,,,,
Brunei,BRN,2022,,,,0,,,,
Brunei,BRN,2023,,,,0,,,,
Bulgaria,BGR,1965,69.733475,43.71547,0.562725,0,5.9139786,,,
Bulgaria,BGR,1966,71.908295,49.874107,0.839475,0,5.943548,,,
Bulgaria,BGR,1967,78.083824,62.72245,2.555325,0,5.9790325,,,
Bulgaria,BGR,1968,84.82922,74.33811,3.9114,0,3.8588707,,,
Bulgaria,BGR,1969,85.28278,91.278786,4.068225,0,5.437903,,,
Bulgaria,BGR,1970,93.28423,106.039246,3.6715498,0,6.363441,,,
Bulgaria,BGR,1971,92.074715,116.62912,2.8765,0,6.4166665,,,
Bulgaria,BGR,1972,94.9008,121.28457,1.938,0,6.1948924,,,
Bulgaria,BGR,1973,95.63349,127.88814,1.9525,0,7.599462,,,
Bulgaria,BGR,1974,94.00529,132.98701,4.2545,2.633214,6.1505375,,,
Bulgaria,BGR,1975,98.55262,140.9609,11.298749,7.247013,7.2534943,,,
Bulgaria,BGR,1976,91.865364,146.48642,19.76075,14.156362,8.734945,,,
Bulgaria,BGR,1977,91.49321,152.28668,25.2155,16.695938,10.435215,,,
Bulgaria,BGR,1978,97.55244,156.79785,26.90025,16.769712,8.601881,,,
Bulgaria,BGR,1979,100.58787,161.55992,28.7795,17.535841,9.790591,,,
Bulgaria,BGR,1980,105.507355,165.02052,36.991497,17.49328,10.9793005,,,
Bulgaria,BGR,1981,107.13555,147.08585,40.239246,25.8753,10.698387,,,
Bulgaria,BGR,1982,112.55514,142.53188,44.528,30.491936,9.018817,,,
Bulgaria,BGR,1983,112.124825,137.64603,46.7895,34.952507,9.914784,,,
Bulgaria,BGR,1984,112.29928,132.17894,49.195,36.135754,9.639785,,,
Bulgaria,BGR,1985,117.20713,122.13932,53.658,37.259407,6.6147847,,,
Bulgaria,BGR,1986,120.47517,128.74698,53.2855,34.248806,6.877957,,,
Bulgaria,BGR,1987,120.3705,123.71195,59.422997,35.287334,7.501881,,,
Bulgaria,BGR,1988,112.13646,131.34586,57.7245,45.485363,7.676344,,,
Bulgaria,BGR,1989,114.45082,128.12546,59.42325,41.33124,7.9572577,,,
Bulgaria,BGR,1990,96.057915,118.9007,63.017498,41.612152,4.8198924,0,0,0
Bulgaria,BGR,1991,85.861694,79.400375,53.2195,37.409794,6.7064514,0,0,0
Bulgaria,BGR,1992,90.28905,71.27456,47.12125,32.778973,5.62715,0,0,0
Bulgaria,BGR,1993,97.209785,77.61299,43.845753,39.648594,5.2841396,0,0,0
Bulgaria,BGR,1994,88.99108,73.34055,43.86275,43.51329,3.832258,0,0,0
Bulgaria,BGR,1995,89.002144,75.31128,52.93925,48.978344,6.4284945,0,0,0
Bulgaria,BGR,1996,88.62326,69.351074,54.084248,51.30794,8.539784,0,0,0
Bulgaria,BGR,1997,101.05516,54.51871,43.14725,50.368725,8.054838,0,0,0
Bulgaria,BGR,1998,96.24862,57.887005,36.101498,47.951164,9.072043,0,0,0
Bulgaria,BGR,1999,79.253265,53.773804,31.2785,44.872463,8.078495,0,0,0
Bulgaria,BGR,2000,73.19367,50.755096,34.06825,51.580345,7.7798386,0,0,0
Bulgaria,BGR,2001,83.42836,52.527763,28.639248,55.121655,4.850288,0,0,0
Bulgaria,BGR,2002,76.82982,52.79946,25.393,56.639835,6.176254,0,0,0
Bulgaria,BGR,2003,86.018326,55.726036,26.832998,48.08933,8.685871,0,0,0
Bulgaria,BGR,2004,82.19636,53.97488,26.19875,46.4972,9.04496,0.002881639,0,0
Bulgaria,BGR,2005,80.50993,59.339947,32.663998,51.25322,12.305313,0.013134471,0,0
Bulgaria,BGR,2006,81.74977,60.025085,33.656998,53.22444,11.987616,0.057041943,0,0
Bulgaria,BGR,2007,91.969536,58.88495,33.919,39.73193,8.001735,0.13233833,0.00016965721,0
Bulgaria,BGR,2008,87.66482,57.86655,33.92125,42.510643,7.847677,0.34214696,0.00046928055,0.04958139
Bulgaria,BGR,2009,73.79338,52.825085,24.263748,40.884174,9.583783,0.6618978,0.009123778,0.023628695
Bulgaria,BGR,2010,80.046974,47.891853,26.722748,40.614708,13.964884,1.8911933,0.041258886,0.11249
Bulgaria,BGR,2011,94.14436,45.732883,30.594498,43.18632,7.9216995,2.3754637,0.2782433,0.17792389
Bulgaria,BGR,2012,80.42796,47.573124,28.512249,41.532707,8.7128725,3.3476236,2.1351342,0.21013331
Bulgaria,BGR,2013,69.12558,44.214947,27.543999,37.061413,11.000162,3.7433941,3.793746,0.3566108
Bulgaria,BGR,2014,73.85166,47.711754,27.3615,41.248478,12.466264,3.6046631,3.4043903,0.64096916
Bulgaria,BGR,2015,76.23653,53.301296,30.0035,39.752216,15.227525,3.908879,3.720775,0.86248577
Bulgaria,BGR,2016,66.22471,54.210262,31.2505,40.52656,10.386482,3.8146982,3.715701,1.128808
Bulgaria,BGR,2017,71.00035,56.917362,32.1365,39.699528,7.526403,4.002751,3.7337103,1.2640522
Bulgaria,BGR,2018,63.443554,56.655533,30.22925,40.939335,13.616441,3.4873936,3.5526507,5.021229
Bulgaria,BGR,2019,59.157574,59.417183,28.30875,41.87608,7.7220783,3.4715438,3.7359266,5.812401
Bulgaria,BGR,2020,48.34248,53.383244,29.2065,41.89986,7.407181,3.879373,3.8572834,5.4246435
Bulgaria,BGR,2021,60.96632,56.077927,33.02,41.397808,12.610302,3.7511659,3.837613,8.264272
Bulgaria,BGR,2022,72.7073,59.94147,27.0345,41.184612,9.915661,3.9084208,5.4589176,7.16201
Bulgaria,BGR,2023,44.571636,59.203373,25.259998,40.32002,8.131376,4.114562,8.909265,6.0285006
CIS (EI),,1965,3459.1882,1994.8495,1216.7582,5.2793875,240.79947,0,0,0
CIS (EI),,1966,3585.219,2136.2473,1357.3743,5.8562326,271.51962,,,
CIS (EI),,1967,3640.7202,2327.5435,1494.425,6.3954577,261.90347,,,
CIS (EI),,1968,3608.9702,2481.1162,1613.604,8.89094,307.64517,,,
CIS (EI),,1969,3677.599,2638.379,1724.4337,10.307973,340.589,,,
CIS (EI),,1970,3630.3936,2904.4417,1894.8474,12.452332,367.78143,,,
CIS (EI),,1971,3703.805,3079.1697,2071.2183,15.286398,372.87338,,,
CIS (EI),,1972,3803.0232,3339.661,2178.4827,27.90175,363.411,,,
CIS (EI),,1973,3848.096,3590.3982,2369.1487,40.604885,361.77283,,,
CIS (EI),,1974,3866.987,3944.1707,2512.157,60.89479,390.4113,,,
CIS (EI),,1975,3977.0586,4134.596,2740.9695,81.197235,372.5422,,,
CIS (EI),,1976,3972.7527,4248.6206,3016.267,108.2588,401.36694,,,
CIS (EI),,1977,4044.1145,4418.7495,3231.9692,144.80069,434.7188,,,
CIS (EI),,1978,4019.6404,4689.1055,3446.4756,148.8637,501.80402,,,
CIS (EI),,1979,4048.7354,4771.3433,3658.6013,169.16612,508.67017,,,
CIS (EI),,1980,3925.49,5001.7017,3770.774,209.75847,543.90265,,,
CIS (EI),,1981,3900.5837,5045.3105,3993.0425,247.11546,552.2,,,
CIS (EI),,1982,3960.327,5008.4785,4310.4585,284.47247,516.518,,,
CIS (EI),,1983,3970.4863,4935.318,4621.894,316.08612,533.3285,,,
CIS (EI),,1984,3933.0122,4936.0293,5043.178,408.0302,600.23334,,,
CIS (EI),,1985,2854.359,3917.506,4341.5884,296.76178,573.9283,,,
CIS (EI),,1986,2948.2593,3967.745,4456.0396,306.38,577.2084,,,
CIS (EI),,1987,2998.8352,3977.71,4698.3403,366.1337,582.46173,,,
CIS (EI),,1988,2977.5789,3953.7275,4951.384,396.19232,605.9452,,,
CIS (EI),,1989,2875.714,3984.682,5062.318,390.775,588.90436,,,
CIS (EI),,1990,2673.0437,4011.184,5110.077,335.749,624.63025,0,0,0.19756193
CIS (EI),,1991,2475.7183,3867.1113,5205.2407,341.98572,625.27985,0,0,0.19720721
CIS (EI),,1992,2331.7666,3583.4229,5052.377,340.75726,638.7112,0,0,0.19082277
CIS (EI),,1993,2101.5085,2957.1611,5001.4214,339.45862,658.1637,0,0,0.18160084
CIS (EI),,1994,1880.5607,2563.1704,4697.7227,278.64417,669.2554,0,0,0.18372916
CIS (EI),,1995,1738.2593,2262.131,4558.9146,283.51184,651.46967,0,0,0.17769945
CIS (EI),,1996,1681.7986,1989.7223,4612.146,316.2081,587.8967,0,0,0.17202444
CIS (EI),,1997,1533.0637,1966.3823,4274.7305,313.27728,585.0522,0,0,0.17166972
CIS (EI),,1998,1447.3837,1875.1455,4436.2583,299.06384,586.48334,0,0,0.17450722
CIS (EI),,1999,1438.2515,1866.2653,4482.27,351.71564,600.7537,0,0,0.17521666
CIS (EI),,2000,1467.0602,1879.6154,4517.85,376.59497,616.32587,0.0056182775,0,0.23228611
CIS (EI),,2001,1481.8721,1881.3643,4632.826,391.63358,638.39984,0.009107139,0,0.33027694
CIS (EI),,2002,1493.0891,1838.8533,4663.421,403.08057,605.14355,0.018096777,0,0.49208748
CIS (EI),,2003,1526.6344,1898.6586,4744.841,423.9542,596.59485,0.024941055,0,1.035232
CIS (EI),,2004,1497.0507,1902.5625,4908.0776,406.23315,650.6411,0.023082333,0,1.2617728
CIS (EI),,2005,1440.1248,1898.736,4985.1245,418.0986,640.0346,0.022334639,0,1.2583144
CIS (EI),,2006,1485.1237,2003.9578,5182.6895,434.3481,631.71155,0.025039556,0,1.407531
CIS (EI),,2007,1480.9409,1994.4147,5290.8286,441.22412,643.0272,0.02969,0,1.3661675
CIS (EI),,2008,1595.2662,2051.726,5192.539,446.3968,583.55597,0.022761473,0,1.4357166
CIS (EI),,2009,1461.0258,1945.5682,4979.1304,445.06348,609.7011,0.03127833,0.00002059625,1.5415627
CIS (EI),,2010,1469.0172,1999.5714,5290.2935,460.52026,601.8506,0.027161803,0.0006664861,1.7173747
CIS (EI),,2011,1547.8088,2167.3284,5472.3403,464.5542,586.8979,0.034590833,0.0050283335,1.7975358
CIS (EI),,2012,1622.3381,2289.607,5430.249,473.19894,584.13257,0.049672775,0.017377721,1.6516902
CIS (EI),,2013,1534.1655,2256.679,5349.8145,457.33173,625.31226,0.05756555,0.0513575,1.7676095
CIS (EI),,2014,1497.1759,2363.863,5397.7725,476.31168,599.1018,0.34045553,0.4805322,2.0319622
CIS (EI),,2015,1434.804,2257.9954,5284.3613,512.33124,580.1357,0.88614744,1.1069187,1.9013827
CIS (EI),,2016,1457.0685,2335.3486,5379.618,511.19287,631.4283,1.4025089,1.7143558,1.7957373
CIS (EI),,2017,1433.388,2304.8533,5512.449,525.46387,639.6387,1.6153066,2.0924108,2.071173
CIS (EI),,2018,1495.2594,2374.0469,5799.5615,524.6672,646.38617,2.1935065,2.5203578,2.0392003
CIS (EI),,2019,1452.1985,2401.7783,5728.685,534.1819,654.91034,3.5721204,4.440827,2.2133455
CIS (EI),,2020,1356.5875,2324.8806,5549.5527,551.94025,689.9349,6.567513,8.925967,3.606826
CIS (EI),,2021,1404.0479,2458.4905,5738.309,577.9471,692.83923,12.221463,11.532569,4.481828
CIS (EI),,2022,1523.7085,2509.2173,5931.2876,578.49255,647.11194,18.019735,13.539431,4.469751
CIS (EI),,2023,1523.9248,2544.6118,5960.1753,577.8748,657.21326,22.863245,15.520545,4.475962
Canada,CAN,1965,179.98587,642.81793,216.68422,0.36320192,349.18494,,,
Canada,CAN,1966,176.45036,677.2622,237.22487,0.4880525,387.36557,,,
Canada,CAN,1967,174.82216,723.1062,251.91719,0.43413973,396.01184,,,
Canada,CAN,1968,189.92952,769.7931,280.52078,2.6048386,402.7419,,,
Canada,CAN,1969,183.37021,801.5453,313.4963,1.5010456,445.43494,,,
Canada,CAN,1970,196.87263,854.80023,346.3385,2.942503,467.60938,,,
Canada,CAN,1971,187.1267,877.85034,369.66525,12.1076765,480.39542,,,
Canada,CAN,1972,176.5783,924.3328,415.7948,20.46132,537.10455,,,
Canada,CAN,1973,181.8583,1009.6328,442.17908,43.28345,575.5898,,,
Canada,CAN,1974,184.77744,1027.002,446.97964,41.70012,622.94006,,,
Canada,CAN,1975,179.76491,1013.2218,461.5815,35.667564,598.7016,,,0
Canada,CAN,1976,212.829,1037.8885,465.67725,49.41816,628.91907,,,2.2568884
Canada,CAN,1977,271.95593,1046.0139,488.442,74.74582,650.9723,,,3.4124663
Canada,CAN,1978,223.62164,1079.6921,493.10925,88.53614,695.64355,,,3.6135752
Canada,CAN,1979,211.7474,1121.5848,500.634,100.081985,721.86316,,,4.2935147
Canada,CAN,1980,257.8914,1101.6031,497.49075,107.91637,742.6419,,,4.1498656
Canada,CAN,1981,263.31723,1043.3728,482.727,113.690704,786.60345,,,6.0588036
Canada,CAN,1982,278.24472,947.26935,511.20673,108.78181,762.29706,,,6.828125
Canada,CAN,1983,291.11526,890.6957,487.4895,137.9316,786.4172,,,6.655746
Canada,CAN,1984,324.2714,899.10645,541.11523,148.14665,846.0626,,,7.460181
Canada,CAN,1985,311.69055,903.02344,567.60046,171.72923,897.875,0.002957,,5.3533263
Canada,CAN,1986,288.88306,923.06506,546.25397,202.22118,918.5443,0.002957,,5.9534607
Canada,CAN,1987,310.48444,952.6294,552.8691,219.22923,935.0177,0.002957,,7.3803763
Canada,CAN,1988,333.4186,1002.7983,608.47504,235.13634,909.082,0.002957,,7.932627
Canada,CAN,1989,332.71832,1041.8708,657.7812,225.06271,858.85675,0.002957,,11.099294
Canada,CAN,1990,315.60306,962.80804,637.60443,205.60634,874.33234,0.0056750276,0,12.621976
Canada,CAN,1991,305.49612,912.6727,642.0107,239.31302,908.6118,0.0056750276,0,12.717741
Canada,CAN,1992,311.20917,936.4967,680.55365,227.0639,931.9681,0.1744625,0.006069611,14.253192
Canada,CAN,1993,276.30972,948.57947,722.08167,264.69534,952.783,0.1744625,0.006069611,15.376847
Canada,CAN,1994,292.96918,968.858,747.5286,303.85306,969.4654,0.1744625,0.006069611,18.300907
Canada,CAN,1995,306.23358,1016.64703,772.519,275.7049,987.811,0.1744625,0.011361055,22.785524
Canada,CAN,1996,312.5264,1041.7711,785.5823,261.39783,1048.5249,0.18333334,0.017430665,24.032557
Canada,CAN,1997,326.6361,1073.6844,801.05646,232.54778,1031.0419,0.18333334,0.020543303,26.074625
Canada,CAN,1998,349.21582,1094.4218,787.5727,201.44266,978.3788,0.18333334,0.02988111,28.68915
Canada,CAN,1999,335.69028,1115.5518,841.914,207.08183,1020.1636,0.47903222,0.039218888,28.548355
Canada,CAN,2000,355.18835,1109.1815,892.2072,205.1344,1054.9357,0.78064525,0.048556942,28.465021
Canada,CAN,2001,369.12305,1140.463,840.42194,214.70778,973.9385,0.9665322,0.05751889,30.875477
Canada,CAN,2002,371.2714,1183.052,874.6652,210.06763,1019.47485,1.182128,0.066364996,32.069218
Canada,CAN,2003,370.35748,1227.1874,897.84796,206.97218,974.8459,2.0010855,0.06609222,30.061926
Canada,CAN,2004,349.85416,1280.9209,878.19775,248.20045,975.14624,2.723161,0.041101385,31.29805
Canada,CAN,2005,348.345,1245.6702,875.9175,251.14131,1036.429,4.4882703,0.048678055,29.22595
Canada,CAN,2006,337.43332,1256.4135,870.735,265.62433,1004.1071,7.0368724,0.05975361,28.53207
Canada,CAN,2007,352.7697,1290.1234,936.5643,251.88799,1039.4941,8.503444,0.07351805,28.701357
Canada,CAN,2008,335.23026,1245.2123,925.4387,257.12036,1060.7625,10.645945,0.09835194,25.47049
Canada,CAN,2009,280.0783,1214.6228,897.27527,239.75511,1029.6378,18.54822,0.30440557,28.54487
Canada,CAN,2010,286.98526,1266.4891,915.72095,239.78362,975.2962,24.214682,0.7093147,32.871906
Canada,CAN,2011,258.7261,1268.1564,1005.50793,246.02522,1036.492,28.106756,1.5771648,32.604485
Canada,CAN,2012,245.40971,1285.4945,994.2352,247.86096,1042.668,31.01537,2.415116,34.839138
Canada,CAN,2013,239.33687,1277.7136,1054.407,268.64478,1067.7883,30.37599,4.085374,35.22792
Canada,CAN,2014,227.59932,1274.6562,1098.4153,276.95135,1036.2336,34.7227,5.743832,31.268425
Canada,CAN,2015,214.41035,1277.9789,1103.3245,261.26126,1029.2358,72.619736,7.796024,31.881115
Canada,CAN,2016,213.62148,1273.5061,1056.379,258.746,1031.817,82.80911,10.794679,36.261917
Canada,CAN,2017,221.6048,1260.5651,1096.3907,256.89523,1050.1116,83.86688,9.510755,35.577812
Canada,CAN,2018,180.95897,1300.6892,1176.9021,253.962,1020.9701,88.55608,10.045746,33.650955
Canada,CAN,2019,169.15443,1296.5503,1186.5425,254.19629,1006.336,86.6591,10.754235,32.902954
Canada,CAN,2020,146.17805,1101.5979,1152.9052,245.74895,1015.1783,93.92787,11.241582,31.954548
Canada,CAN,2021,131.23723,1147.3846,1186.283,230.96967,1000.6942,97.59359,15.816355,32.493366
Canada,CAN,2022,106.97667,1196.2596,1238.1349,216.73698,1036.9233,100.052414,18.38104,29.123316
Canada,CAN,2023,102.97444,1208.8325,1207.2723,221.89217,946.0593,101.143326,19.850298,33.149395
Central America (EI),,1965,0.0036340833,39.865334,,0,4.0096774,,,
Central America (EI),,1966,0.018231167,41.064636,,0,4.414785,,,
Central America (EI),,1967,0.025632305,42.675953,,0,4.985484,,,
Central America (EI),,1968,0.018817334,44.01643,,0,5.5147853,,,
Central America (EI),,1969,0.033384997,45.739628,,0.14471333,6.1061826,,,
Central America (EI),,1970,0.011117694,47.50745,,0.12768805,6.921425,,,
Central America (EI),,1971,0.018447334,49.296165,0,0.11917555,6.874704,0,0,0.34156582
Central America (EI),,1972,0.080525555,52.135757,0,0.2071386,7.3182526,0,0,0.4501008
Central America (EI),,1973,0.11541888,57.411846,0,0.13052554,7.796989,0,0,0.37348777
Central America (EI),,1974,0.04808444,60.821976,0,0.07377528,8.680242,0,0,0.4979839
Central America (EI),,1975,0.012730499,68.03287,0,0.07093778,8.14207,0,0,1.0200866
Central America (EI),,1976,0.007645444,71.18626,0,0.051075276,8.638252,0,0,2.122461
Central America (EI),,1977,0.015657805,76.00574,0,0,8.65629,0,0,2.0465577
Central America (EI),,1978,0.016156027,77.01529,0,0,11.780349,0,0,2.187724
Central America (EI),,1979,0.024404943,77.780716,0,0,14.356773,0,0,1.8794988
Central America (EI),,1980,0.179445,72.57431,0,,16.43051,0,0,2.002912
Central America (EI),,1981,0.1756536,70.22113,0,,17.06242,0,0,3.257803
Central America (EI),,1982,0.039885,70.169014,0,,16.5068,0,0,3.508214
Central America (EI),,1983,0.032052223,69.11781,0,,18.320618,0,0,3.0137768
Central America (EI),,1984,0.008792139,70.41047,0,,20.608736,0,0,3.6114283
Central America (EI),,1985,0.26255694,71.702484,0,0,23.594763,0,0,2.7346265
Central America (EI),,1986,0.27248886,71.42042,0,0,27.569519,0,0,2.5232599
Central America (EI),,1987,0.29319027,76.77368,0,0,28.63541,0,0,2.6694374
Central America (EI),,1988,0.1507236,74.58537,0,0,30.499275,0,0,2.6018932
Central America (EI),,1989,0.39501777,77.88275,0,0,32.92369,0,0,3.4493313
Central America (EI),,1990,0.28023055,80.388954,0,0,34.42682,0,0,3.6113696
Central America (EI),,1991,0.39418444,87.677605,0,0,33.494614,0,0,3.9488075
Central America (EI),,1992,0.36322612,99.70166,0,0,31.896433,0,0,5.3443155
Central America (EI),,1993,0.46885303,106.46472,0,0,35.55351,0,0,5.0522423
Central America (EI),,1994,0.46960804,116.51128,0,0,34.347446,0,0,4.966654
Central America (EI),,1995,0.36684775,129.07954,0,0,33.893566,0,0,5.1562595
Central America (EI),,1996,0.9255561,126.04053,0,0,39.10858,0.06679944,0,5.120806
Central America (EI),,1997,0.49686667,136.65079,0,0,37.74799,0.22388083,0,5.468392
Central America (EI),,1998,0.7801222,156.64502,0,0,37.994576,0.1898636,0,4.729147
Central America (EI),,1999,1.0259858,154.50114,0,0,44.34108,0.29468194,0,7.097023
Central America (EI),,2000,3.0281258,157.79146,0,0,45.4355,0.51741135,0,8.216193
Central America (EI),,2001,3.2130945,168.97507,0,,40.281647,0.5271103,0,8.869173
Central America (EI),,2002,4.136471,170.53511,0,,42.211235,0.74230164,0,9.659627
Central America (EI),,2003,4.2028847,177.95317,0,,43.7683,0.66767776,0,10.241483
Central America (EI),,2004,4.348958,183.11763,0,,46.20883,0.73607194,0,10.737251
Central America (EI),,2005,3.5767987,181.92749,0,,49.153038,0.5793061,0.0015588056,11.663287
Central America (EI),,2006,3.820697,192.47893,0,,51.175747,0.77441275,0.0018428694,12.509495
Central America (EI),,2007,4.1559405,202.092,0,,50.703365,0.6797508,0.0018595777,13.803852
Central America (EI),,2008,4.7473264,204.34772,0,,56.379852,0.5566084,0.0018565778,14.195402
Central America (EI),,2009,3.3788137,202.19789,0,,52.632275,1.1768115,0.0020508,15.344684
Central America (EI),,2010,4.302296,204.7022,0,,59.10773,1.4484992,0.00282025,17.037107
Central America (EI),,2011,6.4623137,209.94049,0,,57.85379,2.0454242,0.007622333,17.470804
Central America (EI),,2012,8.431448,213.69728,0,,61.518494,3.1004145,0.010143028,19.599974
Central America (EI),,2013,10.964117,215.62624,0,,59.639202,3.7011554,0.022124749,21.166058
Central America (EI),,2014,11.695568,221.90546,0,0,58.420765,5.676535,0.07339972,22.514896
Central America (EI),,2015,14.807214,244.12624,0,0,60.615906,8.4434805,1.667958,23.223175
Central America (EI),,2016,16.216713,253.62859,0,0,60.979515,8.833671,3.2379959,25.258305
Central America (EI),,2017,12.105242,261.20087,0,0,72.15685,8.5471,3.9973404,24.345114
Central America (EI),,2018,15.72366,258.43692,1.8176504,0,71.01577,11.740082,4.895125,26.16552
Central America (EI),,2019,20.650234,280.4037,4.7927985,0,56.895107,11.6016,6.009813,29.57128
Central America (EI),,2020,16.943722,220.44875,3.560157,0,70.73873,9.53149,6.9738784,28.455818
Central America (EI),,2021,19.0196,252.7053,2.819285,0,78.09664,10.44284,8.169658,29.476845
Central America (EI),,2022,13.168152,266.7774,6.3512464,0,81.94787,9.505781,8.262459,28.027416
Central America (EI),,2023,15.1533,283.545,11.658904,0,65.90161,11.172679,8.62386,27.779392
Chad,TCD,1980,,,,0,,,,
Chad,TCD,1981,,,,0,,,,
Chad,TCD,1982,,,,0,,,,
Chad,TCD,1983,,,,0,,,,
Chad,TCD,1984,,,,0,,,,
Chad,TCD,1985,,,,0,,,,
Chad,TCD,1986,,,,0,,,,
Chad,TCD,1987,,,,0,,,,
Chad,TCD,1988,,,,0,,,,
Chad,TCD,1989,,,,0,,,,
Chad,TCD,1990,,,,0,,,,
Chad,TCD,1991,,,,0,,,,
